Time Step;Label Index;Name (NA);Min Feret Diameter (mm);;Min Feret Diameter (um);Condicion;Tiempo;Musculo;Codigo animal;Lado;Codigo Corte;masa (kg)
0;1;;0,015711902;;15,71190177;HFD;8;SOL;1;d;z;
0;2;;0,021421102;;21,42110167;HFD;8;SOL;1;d;z;
0;3;;0,019798877;;19,79887678;HFD;8;SOL;1;d;z;
0;4;;0,023659992;;23,65999187;HFD;8;SOL;1;d;z;
0;5;;0,019416528;;19,41652815;HFD;8;SOL;1;d;z;
0;6;;0,021318003;;21,31800284;HFD;8;SOL;1;d;z;
0;7;;0,02181779;;21,81779049;HFD;8;SOL;1;d;z;
0;8;;0,025825304;;25,82530371;HFD;8;SOL;1;d;z;
0;9;;0,023404528;;23,40452776;HFD;8;SOL;1;d;z;
0;10;;0,025784666;;25,78466581;HFD;8;SOL;1;d;z;
0;11;;0,023351106;;23,3511055;HFD;8;SOL;1;d;z;
0;12;;0,025947761;;25,94776054;HFD;8;SOL;1;d;z;
0;13;;0,025784672;;25,78467225;HFD;8;SOL;1;d;z;
0;14;;0,021785511;;21,78551072;HFD;8;SOL;1;d;z;
0;15;;0,027489034;;27,48903353;HFD;8;SOL;1;d;z;
0;16;;0,020965568;;20,96556789;HFD;8;SOL;1;d;z;
0;17;;0,026961236;;26,96123638;HFD;8;SOL;1;d;z;
0;18;;0,026524635;;26,52463488;HFD;8;SOL;1;d;z;
0;19;;0,020756997;;20,7569974;HFD;8;SOL;1;d;z;
0;20;;0,022640401;;22,6404014;HFD;8;SOL;1;d;z;
0;21;;0,027597558;;27,59755808;HFD;8;SOL;1;d;z;
0;22;;0,025978156;;25,97815609;HFD;8;SOL;1;d;z;
0;23;;0,023541927;;23,54192707;HFD;8;SOL;1;d;z;
0;24;;0,024123001;;24,12300091;HFD;8;SOL;1;d;z;
0;25;;0,028537772;;28,53777223;HFD;8;SOL;1;d;z;
0;26;;0,026850222;;26,85022153;HFD;8;SOL;1;d;z;
0;27;;0,028350226;;28,35022585;HFD;8;SOL;1;d;z;
0;28;;0,027346687;;27,34668671;HFD;8;SOL;1;d;z;
0;29;;0,024965414;;24,96541392;HFD;8;SOL;1;d;z;
0;30;;0,02333108;;23,33108016;HFD;8;SOL;1;d;z;
0;31;;0,033202547;;33,20254663;HFD;8;SOL;1;d;z;
0;32;;0,028386324;;28,3863236;HFD;8;SOL;1;d;z;
0;33;;0,03107569;;31,07569021;HFD;8;SOL;1;d;z;
0;34;;0,029510529;;29,51052851;HFD;8;SOL;1;d;z;
0;35;;0,028851985;;28,85198484;HFD;8;SOL;1;d;z;
0;36;;0,027205023;;27,20502258;HFD;8;SOL;1;d;z;
0;37;;0,027137355;;27,13735524;HFD;8;SOL;1;d;z;
0;38;;0,022927969;;22,92796913;HFD;8;SOL;1;d;z;
0;39;;0,02039016;;20,39016017;HFD;8;SOL;1;d;z;
0;40;;0,028852004;;28,85200437;HFD;8;SOL;1;d;z;
0;41;;0,02836426;;28,36425958;HFD;8;SOL;1;d;z;
0;42;;0,030941601;;30,94160052;HFD;8;SOL;1;d;z;
0;43;;0,034115096;;34,11509563;HFD;8;SOL;1;d;z;
0;44;;0,02805001;;28,05000986;HFD;8;SOL;1;d;z;
0;45;;0,025143064;;25,14306408;HFD;8;SOL;1;d;z;
0;46;;0,029089624;;29,08962441;HFD;8;SOL;1;d;z;
0;47;;0,025248769;;25,24876893;HFD;8;SOL;1;d;z;
0;48;;0,028283925;;28,28392521;HFD;8;SOL;1;d;z;
0;49;;0,032550485;;32,55048496;HFD;8;SOL;1;d;z;
0;50;;0,029410789;;29,41078877;HFD;8;SOL;1;d;z;
0;51;;0,029777481;;29,77748088;HFD;8;SOL;1;d;z;
0;52;;0,023610243;;23,6102425;HFD;8;SOL;1;d;z;
0;53;;0,034782002;;34,78200233;HFD;8;SOL;1;d;z;
0;54;;0,03746833;;37,46833005;HFD;8;SOL;1;d;z;
0;55;;0,027059987;;27,05998699;HFD;8;SOL;1;d;z;
0;56;;0,033484911;;33,48491088;HFD;8;SOL;1;d;z;
0;57;;0,022466509;;22,46650868;HFD;8;SOL;1;d;z;
0;58;;0,030855008;;30,85500794;HFD;8;SOL;1;d;z;
0;59;;0,030883304;;30,88330371;HFD;8;SOL;1;d;z;
0;60;;0,03470542;;34,70542037;HFD;8;SOL;1;d;z;
0;61;;0,032012537;;32,01253734;HFD;8;SOL;1;d;z;
0;62;;0,037587015;;37,58701496;HFD;8;SOL;1;d;z;
0;63;;0,035688887;;35,68888719;HFD;8;SOL;1;d;z;
0;64;;0,031109969;;31,10996864;HFD;8;SOL;1;d;z;
0;65;;0,028961148;;28,96114802;HFD;8;SOL;1;d;z;
0;66;;0,028137787;;28,13778728;HFD;8;SOL;1;d;z;
0;67;;0,027599175;;27,59917499;HFD;8;SOL;1;d;z;
0;68;;0,032644035;;32,64403475;HFD;8;SOL;1;d;z;
0;69;;0,029766436;;29,76643637;HFD;8;SOL;1;d;z;
0;70;;0,032525052;;32,52505178;HFD;8;SOL;1;d;z;
0;71;;0,030362691;;30,36269147;HFD;8;SOL;1;d;z;
0;72;;0,028556657;;28,55665662;HFD;8;SOL;1;d;z;
0;73;;0,02411403;;24,11402969;HFD;8;SOL;1;d;z;
0;74;;0,028884178;;28,88417766;HFD;8;SOL;1;d;z;
0;75;;0,03237708;;32,37707963;HFD;8;SOL;1;d;z;
0;76;;0,024299303;;24,2993032;HFD;8;SOL;1;d;z;
0;77;;0,03958393;;39,58392963;HFD;8;SOL;1;d;z;
0;78;;0,032594805;;32,59480487;HFD;8;SOL;1;d;z;
0;79;;0,034955232;;34,95523202;HFD;8;SOL;1;d;z;
0;80;;0,033321714;;33,32171414;HFD;8;SOL;1;d;z;
0;81;;0,030626064;;30,62606398;HFD;8;SOL;1;d;z;
0;82;;0,034823124;;34,82312354;HFD;8;SOL;1;d;z;
0;83;;0,036718345;;36,71834545;HFD;8;SOL;1;d;z;
0;84;;0,036554933;;36,5549329;HFD;8;SOL;1;d;z;
0;85;;0,035342993;;35,34299321;HFD;8;SOL;1;d;z;
0;86;;0,031023539;;31,02353864;HFD;8;SOL;1;d;z;
0;87;;0,026184695;;26,18469455;HFD;8;SOL;1;d;z;
0;88;;0,023373295;;23,37329453;HFD;8;SOL;1;d;z;
0;89;;0,03311489;;33,11489001;HFD;8;SOL;1;d;z;
0;90;;0,037766587;;37,76658746;HFD;8;SOL;1;d;z;
0;91;;0,035252119;;35,25211945;HFD;8;SOL;1;d;z;
0;92;;0,03726043;;37,26042989;HFD;8;SOL;1;d;z;
0;93;;0,033099001;;33,09900058;HFD;8;SOL;1;d;z;
0;94;;0,033038681;;33,03868089;HFD;8;SOL;1;d;z;
0;95;;0,035130592;;35,13059151;HFD;8;SOL;1;d;z;
0;96;;0,024595849;;24,59584905;HFD;8;SOL;1;d;z;
0;97;;0,040699964;;40,6999644;HFD;8;SOL;1;d;z;
0;98;;0,034775578;;34,77557833;HFD;8;SOL;1;d;z;
0;99;;0,035343022;;35,34302232;HFD;8;SOL;1;d;z;
0;100;;0,025802673;;25,80267315;HFD;8;SOL;1;d;z;
0;101;;0,037354044;;37,35404383;HFD;8;SOL;1;d;z;
0;102;;0,035967975;;35,96797494;HFD;8;SOL;1;d;z;
0;103;;0,039572029;;39,57202856;HFD;8;SOL;1;d;z;
0;104;;0,032119995;;32,11999504;HFD;8;SOL;1;d;z;
0;105;;0,035165511;;35,16551146;HFD;8;SOL;1;d;z;
0;106;;0,034262893;;34,2628933;HFD;8;SOL;1;d;z;
0;107;;0,032214824;;32,21482372;HFD;8;SOL;1;d;z;
0;108;;0,032537995;;32,53799514;HFD;8;SOL;1;d;z;
0;109;;0,037587;;37,58700041;HFD;8;SOL;1;d;z;
0;110;;0,038595711;;38,59571142;HFD;8;SOL;1;d;z;
0;111;;0,034220982;;34,22098234;HFD;8;SOL;1;d;z;
0;112;;0,037857598;;37,85759812;HFD;8;SOL;1;d;z;
0;113;;0,037080086;;37,08008637;HFD;8;SOL;1;d;z;
0;114;;0,038708997;;38,70899673;HFD;8;SOL;1;d;z;
0;115;;0,043757987;;43,75798744;HFD;8;SOL;1;d;z;
0;116;;0,037791473;;37,79147324;HFD;8;SOL;1;d;z;
0;117;;0,039672924;;39,67292408;HFD;8;SOL;1;d;z;
0;118;;0,037934737;;37,93473706;HFD;8;SOL;1;d;z;
0;119;;0,035358028;;35,35802772;HFD;8;SOL;1;d;z;
0;120;;0,039211306;;39,21130642;HFD;8;SOL;1;d;z;
0;121;;0,039668699;;39,66869922;HFD;8;SOL;1;d;z;
0;122;;0,034771222;;34,77122199;HFD;8;SOL;1;d;z;
0;123;;0,043757987;;43,75798744;HFD;8;SOL;1;d;z;
0;124;;0,035415442;;35,41544193;HFD;8;SOL;1;d;z;
0;125;;0,048591557;;48,59155726;HFD;8;SOL;1;d;z;
0;126;;0,042710662;;42,71066184;HFD;8;SOL;1;d;z;
0;127;;0,033846766;;33,84676618;HFD;8;SOL;1;d;z;
0;128;;0,045990675;;45,99067519;HFD;8;SOL;1;d;z;
0;129;;0,035713484;;35,71348435;HFD;8;SOL;1;d;z;
0;130;;0,044290989;;44,29098888;HFD;8;SOL;1;d;z;
0;131;;0,038147999;;38,14799857;HFD;8;SOL;1;d;z;
0;132;;0,052380836;;52,3808357;HFD;8;SOL;1;d;z;
0;133;;0,048845329;;48,84532894;HFD;8;SOL;1;d;z;
0;1;;0,020770835;;20,77083514;HFD;8;SOL;1;d;z002;
0;2;;0,024684006;;24,68400635;HFD;8;SOL;1;d;z002;
0;3;;0,026024558;;26,02455837;HFD;8;SOL;1;d;z002;
0;4;;0,019988122;;19,98812217;HFD;8;SOL;1;d;z002;
0;5;;0,028049995;;28,04999531;HFD;8;SOL;1;d;z002;
0;6;;0,024684006;;24,68400635;HFD;8;SOL;1;d;z002;
0;7;;0,01970085;;19,70085021;HFD;8;SOL;1;d;z002;
0;8;;0,022886777;;22,88677702;HFD;8;SOL;1;d;z002;
0;9;;0,025387971;;25,38797121;HFD;8;SOL;1;d;z002;
0;10;;0,025399281;;25,39928128;HFD;8;SOL;1;d;z002;
0;11;;0,017498495;;17,49849495;HFD;8;SOL;1;d;z002;
0;12;;0,020586225;;20,58622469;HFD;8;SOL;1;d;z002;
0;13;;0,024387324;;24,38732416;HFD;8;SOL;1;d;z002;
0;14;;0,019820311;;19,82031148;HFD;8;SOL;1;d;z002;
0;15;;0,023189531;;23,18953074;HFD;8;SOL;1;d;z002;
0;16;;0,023106387;;23,10638729;HFD;8;SOL;1;d;z002;
0;17;;0,023244377;;23,24437715;HFD;8;SOL;1;d;z002;
0;18;;0,02310194;;23,10193976;HFD;8;SOL;1;d;z002;
0;19;;0,023627541;;23,62754139;HFD;8;SOL;1;d;z002;
0;20;;0,019932731;;19,93273133;HFD;8;SOL;1;d;z002;
0;21;;0,024955034;;24,95503388;HFD;8;SOL;1;d;z002;
0;22;;0,027489004;;27,48900442;HFD;8;SOL;1;d;z002;
0;23;;0,021325405;;21,32540472;HFD;8;SOL;1;d;z002;
0;24;;0,020627734;;20,62773368;HFD;8;SOL;1;d;z002;
0;25;;0,024594621;;24,59462058;HFD;8;SOL;1;d;z002;
0;26;;0,025028161;;25,02816083;HFD;8;SOL;1;d;z002;
0;27;;0,023756254;;23,75625394;HFD;8;SOL;1;d;z002;
0;28;;0,027489004;;27,48900442;HFD;8;SOL;1;d;z002;
0;29;;0,022689566;;22,68956637;HFD;8;SOL;1;d;z002;
0;30;;0,017850919;;17,85091902;HFD;8;SOL;1;d;z002;
0;31;;0,0230816;;23,08160024;HFD;8;SOL;1;d;z002;
0;32;;0,025309386;;25,30938618;HFD;8;SOL;1;d;z002;
0;33;;0,021888403;;21,88840275;HFD;8;SOL;1;d;z002;
0;34;;0,029263023;;29,26302321;HFD;8;SOL;1;d;z002;
0;35;;0,026229722;;26,22972219;HFD;8;SOL;1;d;z002;
0;36;;0,028800315;;28,80031469;HFD;8;SOL;1;d;z002;
0;37;;0,018958769;;18,95876922;HFD;8;SOL;1;d;z002;
0;38;;0,025313961;;25,31396102;HFD;8;SOL;1;d;z002;
0;39;;0,02688697;;26,88696967;HFD;8;SOL;1;d;z002;
0;40;;0,02304242;;23,04241972;HFD;8;SOL;1;d;z002;
0;41;;0,023278093;;23,27809342;HFD;8;SOL;1;d;z002;
0;42;;0,022726359;;22,72635872;HFD;8;SOL;1;d;z002;
0;43;;0,022490541;;22,49054129;HFD;8;SOL;1;d;z002;
0;44;;0,024683977;;24,68397724;HFD;8;SOL;1;d;z002;
0;45;;0,02748899;;27,48898987;HFD;8;SOL;1;d;z002;
0;46;;0,030071559;;30,07155892;HFD;8;SOL;1;d;z002;
0;47;;0,025901034;;25,90103431;HFD;8;SOL;1;d;z002;
0;48;;0,023909425;;23,90942525;HFD;8;SOL;1;d;z002;
0;49;;0,030171884;;30,17188378;HFD;8;SOL;1;d;z002;
0;50;;0,023115002;;23,11500156;HFD;8;SOL;1;d;z002;
0;51;;0,026143685;;26,14368501;HFD;8;SOL;1;d;z002;
0;52;;0,027035634;;27,03563426;HFD;8;SOL;1;d;z002;
0;53;;0,023001019;;23,00101914;HFD;8;SOL;1;d;z002;
0;54;;0,028499511;;28,49951077;HFD;8;SOL;1;d;z002;
0;55;;0,026986693;;26,98669342;HFD;8;SOL;1;d;z002;
0;56;;0,024588881;;24,58888116;HFD;8;SOL;1;d;z002;
0;57;;0,019178592;;19,17859211;HFD;8;SOL;1;d;z002;
0;58;;0,028238965;;28,23896478;HFD;8;SOL;1;d;z002;
0;59;;0,025374755;;25,37475527;HFD;8;SOL;1;d;z002;
0;60;;0,02486175;;24,86175025;HFD;8;SOL;1;d;z002;
0;61;;0,029102881;;29,10288061;HFD;8;SOL;1;d;z002;
0;62;;0,025819257;;25,81925709;HFD;8;SOL;1;d;z002;
0;63;;0,019620583;;19,62058277;HFD;8;SOL;1;d;z002;
0;64;;0,028466733;;28,46673349;HFD;8;SOL;1;d;z002;
0;65;;0,023298672;;23,29867185;HFD;8;SOL;1;d;z002;
0;66;;0,024439628;;24,43962824;HFD;8;SOL;1;d;z002;
0;67;;0,030202663;;30,20266255;HFD;8;SOL;1;d;z002;
0;68;;0,025784657;;25,78465681;HFD;8;SOL;1;d;z002;
0;69;;0,025734795;;25,73479463;HFD;8;SOL;1;d;z002;
0;70;;0,029955505;;29,95550529;HFD;8;SOL;1;d;z002;
0;71;;0,028611015;;28,6110153;HFD;8;SOL;1;d;z002;
0;72;;0,024085134;;24,08513449;HFD;8;SOL;1;d;z002;
0;73;;0,028349092;;28,34909175;HFD;8;SOL;1;d;z002;
0;74;;0,029102874;;29,1028741;HFD;8;SOL;1;d;z002;
0;75;;0,025540857;;25,54085748;HFD;8;SOL;1;d;z002;
0;76;;0,025759756;;25,75975606;HFD;8;SOL;1;d;z002;
0;77;;0,021255818;;21,25581751;HFD;8;SOL;1;d;z002;
0;78;;0,032401317;;32,40131724;HFD;8;SOL;1;d;z002;
0;79;;0,024394281;;24,39428124;HFD;8;SOL;1;d;z002;
0;80;;0,027617085;;27,61708538;HFD;8;SOL;1;d;z002;
0;81;;0,031148482;;31,14848156;HFD;8;SOL;1;d;z002;
0;82;;0,030414974;;30,41497376;HFD;8;SOL;1;d;z002;
0;83;;0,022881744;;22,88174405;HFD;8;SOL;1;d;z002;
0;84;;0,030049354;;30,04935424;HFD;8;SOL;1;d;z002;
0;85;;0,027054948;;27,05494793;HFD;8;SOL;1;d;z002;
0;86;;0,030906339;;30,9063391;HFD;8;SOL;1;d;z002;
0;87;;0,030207154;;30,20715357;HFD;8;SOL;1;d;z002;
0;88;;0,024085134;;24,08513449;HFD;8;SOL;1;d;z002;
0;89;;0,025824691;;25,82469126;HFD;8;SOL;1;d;z002;
0;90;;0,028896707;;28,89670684;HFD;8;SOL;1;d;z002;
0;91;;0,026782078;;26,78207771;HFD;8;SOL;1;d;z002;
0;92;;0,026262813;;26,26281289;HFD;8;SOL;1;d;z002;
0;93;;0,022971685;;22,97168541;HFD;8;SOL;1;d;z002;
0;94;;0,031461667;;31,46166702;HFD;8;SOL;1;d;z002;
0;95;;0,029733026;;29,73302617;HFD;8;SOL;1;d;z002;
0;96;;0,028281903;;28,28190283;HFD;8;SOL;1;d;z002;
0;97;;0,028337798;;28,33779795;HFD;8;SOL;1;d;z002;
0;98;;0,031854105;;31,85410501;HFD;8;SOL;1;d;z002;
0;99;;0,029337976;;29,33797622;HFD;8;SOL;1;d;z002;
0;100;;0,031283652;;31,28365222;HFD;8;SOL;1;d;z002;
0;101;;0,030294002;;30,2940025;HFD;8;SOL;1;d;z002;
0;102;;0,023652729;;23,65272917;HFD;8;SOL;1;d;z002;
0;103;;0,033087007;;33,08700651;HFD;8;SOL;1;d;z002;
0;104;;0,03458326;;34,58325966;HFD;8;SOL;1;d;z002;
0;105;;0,029522888;;29,52288751;HFD;8;SOL;1;d;z002;
0;106;;0,030091668;;30,09166811;HFD;8;SOL;1;d;z002;
0;107;;0,025805988;;25,80598812;HFD;8;SOL;1;d;z002;
0;108;;0,03304436;;33,04435996;HFD;8;SOL;1;d;z002;
0;109;;0,029171992;;29,17199163;HFD;8;SOL;1;d;z002;
0;110;;0,031375132;;31,37513179;HFD;8;SOL;1;d;z002;
0;111;;0,030045948;;30,04594841;HFD;8;SOL;1;d;z002;
0;112;;0,03182961;;31,82961018;HFD;8;SOL;1;d;z002;
0;113;;0,03234267;;32,34267019;HFD;8;SOL;1;d;z002;
0;114;;0,031338303;;31,33830284;HFD;8;SOL;1;d;z002;
0;115;;0,032700448;;32,70044827;HFD;8;SOL;1;d;z002;
0;116;;0,029666961;;29,66696092;HFD;8;SOL;1;d;z002;
0;117;;0,026166486;;26,16648589;HFD;8;SOL;1;d;z002;
0;118;;0,030808517;;30,80851687;HFD;8;SOL;1;d;z002;
0;119;;0,028979105;;28,97910513;HFD;8;SOL;1;d;z002;
0;120;;0,034471516;;34,47151631;HFD;8;SOL;1;d;z002;
0;121;;0,028756951;;28,75695123;HFD;8;SOL;1;d;z002;
0;122;;0,027746428;;27,74642765;HFD;8;SOL;1;d;z002;
0;123;;0,023698953;;23,69895298;HFD;8;SOL;1;d;z002;
0;124;;0,026366994;;26,36699355;HFD;8;SOL;1;d;z002;
0;125;;0,027597584;;27,59758411;HFD;8;SOL;1;d;z002;
0;126;;0,030973029;;30,97302943;HFD;8;SOL;1;d;z002;
0;127;;0,028053374;;28,053374;HFD;8;SOL;1;d;z002;
0;128;;0,030730952;;30,73095203;HFD;8;SOL;1;d;z002;
0;129;;0,026763877;;26,76387679;HFD;8;SOL;1;d;z002;
0;130;;0,028058677;;28,05867744;HFD;8;SOL;1;d;z002;
0;131;;0,02613866;;26,13865974;HFD;8;SOL;1;d;z002;
0;132;;0,028946752;;28,9467515;HFD;8;SOL;1;d;z002;
0;133;;0,028350213;;28,35021283;HFD;8;SOL;1;d;z002;
0;134;;0,028564651;;28,56465096;HFD;8;SOL;1;d;z002;
0;135;;0,028839289;;28,83928931;HFD;8;SOL;1;d;z002;
0;136;;0,034294319;;34,29431886;HFD;8;SOL;1;d;z002;
0;137;;0,03149926;;31,49926012;HFD;8;SOL;1;d;z002;
0;138;;0,027888818;;27,88881839;HFD;8;SOL;1;d;z002;
0;139;;0,029171992;;29,17199163;HFD;8;SOL;1;d;z002;
0;140;;0,030104758;;30,10475821;HFD;8;SOL;1;d;z002;
0;141;;0,030913967;;30,91396711;HFD;8;SOL;1;d;z002;
0;142;;0,026288741;;26,28874137;HFD;8;SOL;1;d;z002;
0;143;;0,035194384;;35,19438431;HFD;8;SOL;1;d;z002;
0;144;;0,030419715;;30,4197146;HFD;8;SOL;1;d;z002;
0;145;;0,03286075;;32,86075025;HFD;8;SOL;1;d;z002;
0;146;;0,029172021;;29,17202073;HFD;8;SOL;1;d;z002;
0;147;;0,033117079;;33,11707945;HFD;8;SOL;1;d;z002;
0;148;;0,031294988;;31,29498828;HFD;8;SOL;1;d;z002;
0;149;;0,027346669;;27,34666882;HFD;8;SOL;1;d;z002;
0;150;;0,03386033;;33,86032954;HFD;8;SOL;1;d;z002;
0;151;;0,033652198;;33,65219812;HFD;8;SOL;1;d;z002;
0;152;;0,026578031;;26,57803059;HFD;8;SOL;1;d;z002;
0;153;;0,036258208;;36,25820775;HFD;8;SOL;1;d;z002;
0;154;;0,029568952;;29,56895206;HFD;8;SOL;1;d;z002;
0;155;;0,033302882;;33,30288157;HFD;8;SOL;1;d;z002;
0;156;;0,0293332;;29,33319987;HFD;8;SOL;1;d;z002;
0;157;;0,034267809;;34,26780894;HFD;8;SOL;1;d;z002;
0;158;;0,029803102;;29,80310182;HFD;8;SOL;1;d;z002;
0;159;;0,035903999;;35,90399865;HFD;8;SOL;1;d;z002;
0;160;;0,033575852;;33,57585156;HFD;8;SOL;1;d;z002;
0;161;;0,028715366;;28,71536622;HFD;8;SOL;1;d;z002;
0;162;;0,03015667;;30,15667011;HFD;8;SOL;1;d;z002;
0;163;;0,027557125;;27,55712503;HFD;8;SOL;1;d;z002;
0;164;;0,02985554;;29,85554025;HFD;8;SOL;1;d;z002;
0;165;;0,030777552;;30,77755215;HFD;8;SOL;1;d;z002;
0;166;;0,03117868;;31,17867969;HFD;8;SOL;1;d;z002;
0;167;;0,038612209;;38,6122089;HFD;8;SOL;1;d;z002;
0;168;;0,030585124;;30,58512408;HFD;8;SOL;1;d;z002;
0;169;;0,032891782;;32,89178223;HFD;8;SOL;1;d;z002;
0;170;;0,035376673;;35,37667299;HFD;8;SOL;1;d;z002;
0;171;;0,029732997;;29,73299706;HFD;8;SOL;1;d;z002;
0;172;;0,03365688;;33,6568802;HFD;8;SOL;1;d;z002;
0;173;;0,032410728;;32,41072771;HFD;8;SOL;1;d;z002;
0;174;;0,035470147;;35,47014693;HFD;8;SOL;1;d;z002;
0;175;;0,024717127;;24,71712697;HFD;8;SOL;1;d;z002;
0;176;;0,032414093;;32,41409315;HFD;8;SOL;1;d;z002;
0;177;;0,023826286;;23,82628624;HFD;8;SOL;1;d;z002;
0;178;;0,032452993;;32,45299255;HFD;8;SOL;1;d;z002;
0;179;;0,032934063;;32,93406309;HFD;8;SOL;1;d;z002;
0;180;;0,028049981;;28,04998076;HFD;8;SOL;1;d;z002;
0;181;;0,032847722;;32,84772249;HFD;8;SOL;1;d;z002;
0;182;;0,034184677;;34,18467668;HFD;8;SOL;1;d;z002;
0;183;;0,036880376;;36,88037602;HFD;8;SOL;1;d;z002;
0;184;;0,036066624;;36,06662401;HFD;8;SOL;1;d;z002;
0;185;;0,038708997;;38,70899673;HFD;8;SOL;1;d;z002;
0;186;;0,034459778;;34,45977844;HFD;8;SOL;1;d;z002;
0;187;;0,039270002;;39,27000216;HFD;8;SOL;1;d;z002;
0;188;;0,031297648;;31,29764832;HFD;8;SOL;1;d;z002;
0;189;;0,036287846;;36,28784628;HFD;8;SOL;1;d;z002;
0;190;;0,040952989;;40,95298937;HFD;8;SOL;1;d;z002;
0;191;;0,031905979;;31,9059788;HFD;8;SOL;1;d;z002;
0;192;;0,041566836;;41,56683589;HFD;8;SOL;1;d;z002;
0;193;;0,039374083;;39,37408262;HFD;8;SOL;1;d;z002;
0;194;;0,037587;;37,58700041;HFD;8;SOL;1;d;z002;
0;195;;0,049195818;;49,19581833;HFD;8;SOL;1;d;z002;
0;1;;0,021421115;;21,42111518;HFD;8;SOL;2;d;z;
0;2;;0,023562003;;23,56200275;HFD;8;SOL;2;d;z;
0;3;;0,026377733;;26,3777329;HFD;8;SOL;2;d;z;
0;4;;0,031023452;;31,02345247;HFD;8;SOL;2;d;z;
0;5;;0,021545361;;21,54536105;HFD;8;SOL;2;d;z;
0;6;;0,02960464;;29,6046396;HFD;8;SOL;2;d;z;
0;7;;0,030017452;;30,01745222;HFD;8;SOL;2;d;z;
0;8;;0,031120885;;31,12088481;HFD;8;SOL;2;d;z;
0;9;;0,026420802;;26,42080165;HFD;8;SOL;2;d;z;
0;10;;0,027738366;;27,73836603;HFD;8;SOL;2;d;z;
0;11;;0,031475648;;31,47564833;HFD;8;SOL;2;d;z;
0;12;;0,030508369;;30,5083689;HFD;8;SOL;2;d;z;
0;13;;0,027093012;;27,09301206;HFD;8;SOL;2;d;z;
0;14;;0,027874366;;27,87436624;HFD;8;SOL;2;d;z;
0;15;;0,035585477;;35,5854773;HFD;8;SOL;2;d;z;
0;16;;0,031509848;;31,50984789;HFD;8;SOL;2;d;z;
0;17;;0,030621411;;30,62141081;HFD;8;SOL;2;d;z;
0;18;;0,023852676;;23,85267638;HFD;8;SOL;2;d;z;
0;19;;0,029972246;;29,97224551;HFD;8;SOL;2;d;z;
0;20;;0,02586514;;25,86514042;HFD;8;SOL;2;d;z;
0;21;;0,027062853;;27,06285268;HFD;8;SOL;2;d;z;
0;22;;0,026925762;;26,92576241;HFD;8;SOL;2;d;z;
0;23;;0,027724448;;27,72444771;HFD;8;SOL;2;d;z;
0;24;;0,024864055;;24,86405487;HFD;8;SOL;2;d;z;
0;25;;0,031862643;;31,86264292;HFD;8;SOL;2;d;z;
0;26;;0,029604653;;29,60465262;HFD;8;SOL;2;d;z;
0;27;;0,027460809;;27,46080854;HFD;8;SOL;2;d;z;
0;28;;0,035903999;;35,90399865;HFD;8;SOL;2;d;z;
0;29;;0,036613695;;36,6136952;HFD;8;SOL;2;d;z;
0;30;;0,031416013;;31,41601337;HFD;8;SOL;2;d;z;
0;31;;0,035904;;35,90400047;HFD;8;SOL;2;d;z;
0;32;;0,026902731;;26,90273078;HFD;8;SOL;2;d;z;
0;33;;0,030780628;;30,78062831;HFD;8;SOL;2;d;z;
0;34;;0,033472706;;33,47270627;HFD;8;SOL;2;d;z;
0;35;;0,03483607;;34,83606999;HFD;8;SOL;2;d;z;
0;36;;0,027176312;;27,17631236;HFD;8;SOL;2;d;z;
0;37;;0,033698017;;33,69801652;HFD;8;SOL;2;d;z;
0;38;;0,030842199;;30,84219933;HFD;8;SOL;2;d;z;
0;39;;0,029751405;;29,75140464;HFD;8;SOL;2;d;z;
0;40;;0,033405341;;33,40534125;HFD;8;SOL;2;d;z;
0;41;;0,032280715;;32,28071485;HFD;8;SOL;2;d;z;
0;42;;0,033309255;;33,30925519;HFD;8;SOL;2;d;z;
0;43;;0,033541002;;33,54100162;HFD;8;SOL;2;d;z;
0;44;;0,032035038;;32,03503817;HFD;8;SOL;2;d;z;
0;45;;0,028851029;;28,85102948;HFD;8;SOL;2;d;z;
0;46;;0,033783564;;33,7835642;HFD;8;SOL;2;d;z;
0;47;;0,029517766;;29,51776615;HFD;8;SOL;2;d;z;
0;48;;0,038116209;;38,11620919;HFD;8;SOL;2;d;z;
0;49;;0,037798352;;37,79835208;HFD;8;SOL;2;d;z;
0;50;;0,031860529;;31,86052916;HFD;8;SOL;2;d;z;
0;51;;0,032537995;;32,53799514;HFD;8;SOL;2;d;z;
0;52;;0,037984524;;37,98452414;HFD;8;SOL;2;d;z;
0;53;;0,043243323;;43,24332303;HFD;8;SOL;2;d;z;
0;54;;0,029881875;;29,8818747;HFD;8;SOL;2;d;z;
0;55;;0,037669068;;37,66906799;HFD;8;SOL;2;d;z;
0;56;;0,035144039;;35,14403941;HFD;8;SOL;2;d;z;
0;57;;0,032148465;;32,14846543;HFD;8;SOL;2;d;z;
0;58;;0,040643669;;40,64366934;HFD;8;SOL;2;d;z;
0;59;;0,034120614;;34,12061371;HFD;8;SOL;2;d;z;
0;60;;0,035625936;;35,62593624;HFD;8;SOL;2;d;z;
0;61;;0,036464997;;36,46499681;HFD;8;SOL;2;d;z;
0;62;;0,039153397;;39,15339715;HFD;8;SOL;2;d;z;
0;63;;0,036981045;;36,98104524;HFD;8;SOL;2;d;z;
0;64;;0,028015792;;28,01579234;HFD;8;SOL;2;d;z;
